sim_num	time	gamete_num	prop	gamete_value
0	26	3	0.0447718	0.0907755
0	27	0	0.031765	0
0	27	1	0.0361869	0.0306724
0	27	2	0.0395651	0.0601031
0	27	3	0.0466732	0.0907755
0	28	0	0.032824	0
0	28	1	0.037606	0.0306724
0	28	2	0.0414154	0.0601031
0	28	3	0.0489055	0.0907755
0	29	0	0.0340329	0
0	29	1	0.0392022	0.0306724
0	29	2	0.0434606	0.0601031
0	29	3	0.0513349	0.0907755
0	30	0	0.0353403	0
0	30	1	0.0409116	0.0306724
0	30	2	0.0456269	0.0601031
0	30	3	0.0538794	0.0907755
0	31	0	0.0367106	0
0	31	1	0.04269	0.0306724
0	31	2	0.0478701	0.0601031
0	31	3	0.0565154	0.0907755
0	32	0	0.0381117	0
0	32	1	0.0444977	0.0306724
0	32	2	0.050154	0.0601031
0	32	3	0.0592359	0.0907755
0	33	0	0.0394993	0
0	33	1	0.0462799	0.0306724
0	33	2	0.0524217	0.0601031
0	33	3	0.0620002	0.0907755
0	34	0	0.0408104	0
0	34	1	0.047957	0.0306724
0	34	2	0.0545796	0.0601031
0	34	3	0.0647072	0.0907755
0	35	0	0.0419673	0
0	35	1	0.04943	0.0306724
0	35	2	0.0565019	0.0601031
0	35	3	0.0671993	0.0907755
0	36	0	0.04289	0
0	36	1	0.0505961	0.0306724
0	36	2	0.0580507	0.0601031
0	36	3	0.0692903	0.0907755
0	37	0	0.0435092	0
0	37	1	0.0513658	0.0306724
0	37	2	0.0590996	0.0601031
0	37	3	0.0708	0.0907755
0	38	0	0.043776	0
0	38	1	0.0516757	0.0306724
0	38	2	0.0595532	0.0601031
0	38	3	0.0715812	0.0907755
0	39	0	0.0436657	0
0	39	1	0.051495	0.0306724
0	39	2	0.059358	0.0601031
0	39	3	0.0715341	0.0907755
0	40	0	0.0431791	0
0	40	1	0.0508268	0.0306724
0	40	2	0.0585061	0.0601031
0	40	3	0.0706125	0.0907755
0	41	0	0.0423428	0
0	41	1	0.0497098	0.0306724
0	41	2	0.0570397	0.0601031
0	41	3	0.0688325	0.0907755
0	42	0	0.0412098	0
0	42	1	0.0482195	0.0306724
0	42	2	0.0550569	0.0601031
0	42	3	0.066291	0.0907755
0	43	0	0.03986	0
0	43	1	0.0464672	0.0306724
0	43	2	0.0527149	0.0601031
0	43	3	0.063186	0.0907755
0	44	0	0.0383924	0
0	44	1	0.0445881	0.0306724
0	44	2	0.0502155	0.0601031
0	44	3	0.0598152	0.0907755
0	45	0	0.0369079	0
0	45	1	0.042714	0.0306724
0	45	2	0.0477637	0.0601031
0	45	3	0.056521	0.0907755
0	46	0	0.035486	0
0	46	1	0.0409402	0.0306724
0	46	2	0.0455076	0.0601031
0	46	3	0.053586	0.0907755
0	47	0	0.0341729	0
0	47	1	0.039308	0.0306724
0	47	2	0.0434999	0.0601031
0	47	3	0.051137	0.0907755
0	48	0	0.0329894	0
0	48	1	0.0378217	0.0306724
0	48	2	0.0417113	0.0601031
0	48	3	0.0491281	0.0907755
0	49	0	0.0319515	0
0	49	1	0.0364829	0.0306724
0	49	2	0.0400875	0.0601031
0	49	3	0.0474104	0.0907755
1	0	-1	0.5	0.1
1	1	-1	0.562667	0.1
1	2	-1	0.624345	0.1
1	3	-1	0.684062	0.1
1	4	-1	0.740877	0.1
1	5	-1	0.793893	0.1
1	6	-1	0.842274	0.1
1	7	-1	0.885257	0.1
1	8	-1	0.922164	0.1
1	9	-1	0.952414	0.1
1	10	-1	0.975528	0.1
1	11	-1	0.991144	0.1
1	12	-1	0.999013	0.1
1	13	-1	0.999013	0.1
1	14	-1	0.991144	0.1
1	15	-1	0.975528	0.1
1	16	-1	0.952414	0.1
1	17	-1	0.922164	0.1
1	18	-1	0.885257	0.1
1	19	-1	0.842274	0.1
1	20	-1	0.793893	0.1
1	21	-1	0.740877	0.1
1	22	-1	0.684062	0.1
1	23	-1	0.624345	0.1
1	24	-1	0.562667	0.1
1	25	-1	0.5	0.1
1	26	-1	0.437333	0.1
1	27	-1	0.375655	0.1
1	28	-1	0.315938	0.1
1	29	-1	0.259123	0.1
1	30	-1	0.206107	0.1
1	31	-1	0.157726	0.1
1	32	-1	0.114743	0.1
1	33	-1	0.077836	0.1
1	34	-1	0.0475865	0.1
1	35	-1	0.0244717	0.1
1	36	-1	0.00885637	0.1
1	37	-1	0.000986636	0.1
1	38	-1	0.000986636	0.1
1	39	-1	0.00885637	0.1
1	40	-1	0.0244717	0.1
1	41	-1	0.0475865	0.1
1	42	-1	0.077836	0.1
1	43	-1	0.114743	0.1
1	44	-1	0.157726	0.1
1	45	-1	0.206107	0.1
1	46	-1	0.259123	0.1
1	47	-1	0.315938	0.1
1	48	-1	0.375655	0.1
1	49	-1	0.437333	0.1
1	0	0	0.0244097	0
1	0	1	0.0316668	0.10312
1	0	2	0.0349213	0.220153
1	0	3	0.0371011	0.323272
1	1	0	0.023535	0
1	1	1	0.0302099	0.10312
1	1	2	0.0345944	0.220153
1	1	3	0.0383529	0.323272
1	2	0	0.0229286	0
1	2	1	0.02892	0.10312
1	2	2	0.0341119	0.220153
1	2	3	0.0397647	0.323272
1	3	0	0.0225465	0
1	3	1	0.0278908	0.10312
1	3	2	0.033428	0.220153
1	3	3	0.0412228	0.323272
1	4	0	0.0223255	0
1	4	1	0.0271639	0.10312
1	4	2	0.0325649	0.220153
1	4	3	0.0426105	0.323272
1	5	0	0.0222063	0
1	5	1	0.0267137	0.10312
1	5	2	0.0316056	0.220153
1	5	3	0.0438325	0.323272
1	6	0	0.0221476	0
1	6	1	0.0264716	0.10312
1	6	2	0.0306568	0.220153
1	6	3	0.0448318	0.323272
1	7	0	0.022125	0
1	7	1	0.026362	0.10312
1	7	2	0.0298066	0.220153
1	7	3	0.0455927	0.323272
1	8	0	0.0221232	0
1	8	1	0.0263252	0.10312
1	8	2	0.0291039	0.220153
1	8	3	0.0461356	0.323272
1	9	0	0.0221318	0
1	9	1	0.0263234	0.10312
1	9	2	0.0285609	0.220153
1	9	3	0.0465016	0.323272
1	10	0	0.0221442	0
1	10	1	0.0263358	0.10312
1	10	2	0.0281679	0.220153
1	10	3	0.0467373	0.323272
1	11	0	0.0221562	0
1	11	1	0.0263527	0.10312
1	11	2	0.027907	0.220153
1	11	3	0.0468821	0.323272
1	12	0	0.0221656	0
1	12	1	0.0263704	0.10312
1	12	2	0.0277614	0.220153
1	12	3	0.0469647	0.323272
1	13	0	0.0221718	0
1	13	1	0.0263885	0.10312
1	13	2	0.0277191	0.220153
1	13	3	0.0470028	0.323272
1	14	0	0.022176	0
1	14	1	0.0264096	0.10312
1	14	2	0.0277738	0.220153
1	14	3	0.0470051	0.323272
1	15	0	0.0221808	0
1	15	1	0.0264386	0.10312
1	15	2	0.0279244	0.220153
1	15	3	0.0469729	0.323272
1	16	0	0.0221911	0
1	16	1	0.0264837	0.10312
1	16	2	0.0281743	0.220153
1	16	3	0.0469012	0.323272
1	17	0	0.0222133	0
1	17	1	0.0265561	0.10312
1	17	2	0.0285298	0.220153
1	17	3	0.0467782	0.323272
1	18	0	0.0222565	0
1	18	1	0.0266705	0.10312
1	18	2	0.0289984	0.220153
1	18	3	0.046585	0.323272
1	19	0	0.0223315	0
1	19	1	0.0268451	0.10312
1	19	2	0.0295864	0.220153
1	19	3	0.0462951	0.323272
1	20	0	0.0224515	0
1	20	1	0.0271016	0.10312
1	20	2	0.0302953	0.220153
1	20	3	0.0458733	0.323272
1	21	0	0.0226319	0
1	21	1	0.0274645	0.10312
1	21	2	0.0311173	0.220153
1	21	3	0.0452786	0.323272
1	22	0	0.022891	0
1	22	1	0.0279604	0.10312
1	22	2	0.0320302	0.220153
1	22	3	0.0444691	0.323272
1	23	0	0.0232511	0
1	23	1	0.0286171	0.10312
1	23	2	0.0329929	0.220153
1	23	3	0.0434152	0.323272
1	24	0	0.0237399	0
1	24	1	0.0294609	0.10312
1	24	2	0.0339447	0.220153
1	24	3	0.0421185	0.323272
1	25	0	0.024389	0
1	25	1	0.0305091	0.10312
1	25	2	0.0348111	0.220153
1	25	3	0.0406325	0.323272
1	26	0	0.0252281	0
1	26	1	0.0317598	0.10312
1	26	2	0.0355212	0.220153
1	26	3	0.0390719	0.323272
1	27	0	0.0262752	0
1	27	1	0.0331796	0.10312
1	27	2	0.0360338	0.220153
1	27	3	0.0375938	0.323272
1	28	0	0.0275267	0
1	28	1	0.034703	0.10312
1	28	2	0.0363608	0.220153
1	28	3	0.0363524	0.323272
1	29	0	0.0289559	0
1	29	1	0.0362491	0.10312
1	29	2	0.0365708	0.220153
1	29	3	0.0354515	0.323272
1	30	0	0.0305182	0
1	30	1	0.0377461	0.10312
1	30	2	0.0367617	0.220153
1	30	3	0.0349237	0.323272
1	31	0	0.0321572	0
1	31	1	0.0391482	0.10312
1	31	2	0.037021	0.220153
1	31	3	0.0347415	0.323272
1	32	0	0.0338099	0
1	32	1	0.0404347	0.10312
1	32	2	0.0373952	0.220153
1	32	3	0.0348426	0.323272
1	33	0	0.0354078	0
1	33	1	0.0415982	0.10312
1	33	2	0.0378843	0.220153
1	33	3	0.0351513	0.323272
1	34	0	0.0368797	0
1	34	1	0.0426301	0.10312
1	34	2	0.0384518	0.220153
1	34	3	0.0355898	0.323272
1	35	0	0.0381524	0
1	35	1	0.043512	0.10312
1	35	2	0.0390396	0.220153
1	35	3	0.0360823	0.323272
1	36	0	0.0391555	0
1	36	1	0.0442139	0.10312
1	36	2	0.0395817	0.220153
1	36	3	0.0365578	0.323272
1	37	0	0.0398264	0
1	37	1	0.0446986	0.10312
1	37	2	0.0400142	0.220153
1	37	3	0.0369528	0.323272
1	38	0	0.0401167	0
1	38	1	0.0449288	0.10312
1	38	2	0.0402832	0.220153
1	38	3	0.0372163	0.323272
1	39	0	0.039998	0
1	39	1	0.044875	0.10312
1	39	2	0.0403505	0.220153
1	39	3	0.0373137	0.323272
1	40	0	0.0394657	0
1	40	1	0.0445218	0.10312
1	40	2	0.0401971	0.220153
1	40	3	0.0372297	0.323272
1	41	0	0.0385413	0
1	41	1	0.0438726	0.10312
1	41	2	0.0398261	0.220153
1	41	3	0.0369716	0.323272
1	42	0	0.0372722	0
1	42	1	0.0429531	0.10312
1	42	2	0.0392644	0.220153
1	42	3	0.0365709	0.323272
1	43	0	0.0357288	0
1	43	1	0.0418105	0.10312
1	43	2	0.0385633	0.220153
1	43	3	0.0360845	0.323272
1	44	0	0.0339976	0
1	44	1	0.040508	0.10312
1	44	2	0.0377951	0.220153
1	44	3	0.0355929	0.323272
1	45	0	0.0321712	0
1	45	1	0.0391108	0.10312
1	45	2	0.037042	0.220153
1	45	3	0.0351922	0.323272
1	46	0	0.0303392	0
1	46	1	0.037668	0.10312
1	46	2	0.0363786	0.220153
1	46	3	0.034979	0.323272
1	47	0	0.0285817	0
1	47	1	0.0362015	0.10312
1	47	2	0.0358513	0.220153
1	47	3	0.0350326	0.323272
1	48	0	0.026969	0
1	48	1	0.0347094	0.10312
1	48	2	0.0354649	0.220153
1	48	3	0.0354015	0.323272
1	49	0	0.0255624	0
1	49	1	0.0331895	0.10312
1	49	2	0.0351799	0.220153
1	49	3	0.0360985	0.323272
2	0	-1	0.5	0.1
2	1	-1	0.562667	0.1
2	2	-1	0.624345	0.1
2	3	-1	0.684062	0.1
2	4	-1	0.740877	0.1
2	5	-1	0.793893	0.1
2	6	-1	0.842274	0.1
2	7	-1	0.885257	0.1
2	8	-1	0.922164	0.1
2	9	-1	0.952414	0.1
2	10	-1	0.975528	0.1
2	11	-1	0.991144	0.1
2	12	-1	0.999013	0.1
2	13	-1	0.999013	0.1
2	14	-1	0.991144	0.1
2	15	-1	0.975528	0.1
2	16	-1	0.952414	0.1
2	17	-1	0.922164	0.1
2	18	-1	0.885257	0.1
2	19	-1	0.842274	0.1
2	20	-1	0.793893	0.1
2	21	-1	0.740877	0.1
2	22	-1	0.684062	0.1
2	23	-1	0.624345	0.1
2	24	-1	0.562667	0.1
2	25	-1	0.5	0.1
2	26	-1	0.437333	0.1
2	27	-1	0.375655	0.1
2	28	-1	0.315938	0.1
2	29	-1	0.259123	0.1
2	30	-1	0.206107	0.1
2	31	-1	0.157726	0.1
2	32	-1	0.114743	0.1
2	33	-1	0.077836	0.1
2	34	-1	0.0475865	0.1
2	35	-1	0.0244717	0.1
2	36	-1	0.00885637	0.1
2	37	-1	0.000986636	0.1
2	38	-1	0.000986636	0.1
2	39	-1	0.00885637	0.1
2	40	-1	0.0244717	0.1
2	41	-1	0.0475865	0.1
2	42	-1	0.077836	0.1
2	43	-1	0.114743	0.1
2	44	-1	0.157726	0.1
2	45	-1	0.206107	0.1
2	46	-1	0.259123	0.1
2	47	-1	0.315938	0.1
2	48	-1	0.375655	0.1
2	49	-1	0.437333	0.1
2	0	0	0.0312138	0
2	0	1	0.036211	0.199144
2	0	2	0.0374472	0.0782652
2	0	3	0.0434799	0.277409
2	1	0	0.030556	0
2	1	1	0.0363082	0.199144
2	1	2	0.0359743	0.0782652
2	1	3	0.0437088	0.277409
2	2	0	0.0300244	0
2	2	1	0.0365369	0.199144
2	2	2	0.0347174	0.0782652
2	2	3	0.0440277	0.277409
2	3	0	0.0296347	0
2	3	1	0.0368973	0.199144
2	3	2	0.0336593	0.0782652
2	3	3	0.0444427	0.277409
2	4	0	0.0294136	0
2	4	1	0.0373712	0.199144
2	4	2	0.0328159	0.0782652
2	4	3	0.0449359	0.277409
2	5	0	0.0293774	0
2	5	1	0.0379158	0.199144
2	5	2	0.0322165	0.0782652
2	5	3	0.0454648	0.277409
2	6	0	0.0295059	0
2	6	1	0.0384705	0.199144
2	6	2	0.0318649	0.0782652
2	6	3	0.0459748	0.277409
2	7	0	0.0297407	0
2	7	1	0.0389785	0.199144
2	7	2	0.0317182	0.0782652
2	7	3	0.0464211	0.277409
2	8	0	0.0300118	0
2	8	1	0.0394053	0.199144
2	8	2	0.0317045	0.0782652
2	8	3	0.0467823	0.277409
2	9	0	0.0302653	0
2	9	1	0.0397401	0.199144
2	9	2	0.0317558	0.0782652
2	9	3	0.0470581	0.277409
2	10	0	0.030471	0
2	10	1	0.0399858	0.199144
2	10	2	0.0318245	0.0782652
2	10	3	0.0472578	0.277409
2	11	0	0.0306159	0
2	11	1	0.040149	0.199144
2	11	2	0.0318832	0.0782652
2	11	3	0.0473919	0.277409
2	12	0	0.0306958	0
2	12	1	0.0402356	0.199144
2	12	2	0.0319183	0.0782652
2	12	3	0.0474693	0.277409
2	13	0	0.0307104	0
2	13	1	0.0402498	0.199144
2	13	2	0.0319241	0.0782652
2	13	3	0.047496	0.277409
2	14	0	0.0306614	0
2	14	1	0.0401945	0.199144
2	14	2	0.0319001	0.0782652
2	14	3	0.0474764	0.277409
2	15	0	0.0305515	0
2	15	1	0.0400715	0.199144
2	15	2	0.03185	0.0782652
2	15	3	0.0474137	0.277409
2	16	0	0.0303855	0
2	16	1	0.039883	0.199144
2	16	2	0.0317815	0.0782652
2	16	3	0.0473103	0.277409
2	17	0	0.0301708	0
2	17	1	0.0396315	0.199144
2	17	2	0.0317079	0.0782652
2	17	3	0.0471686	0.277409
2	18	0	0.0299197	0
2	18	1	0.0393217	0.199144
2	18	2	0.0316496	0.0782652
2	18	3	0.0469908	0.277409
2	19	0	0.0296521	0
2	19	1	0.0389614	0.199144
2	19	2	0.0316369	0.0782652
2	19	3	0.0467797	0.277409
2	20	0	0.0293978	0
2	20	1	0.0385631	0.199144
2	20	2	0.0317122	0.0782652
2	20	3	0.0465373	0.277409
2	21	0	0.0291994	0
2	21	1	0.0381454	0.199144
2	21	2	0.0319314	0.0782652
2	21	3	0.0462648	0.277409
2	22	0	0.0291123	0
2	22	1	0.0377331	0.199144
2	22	2	0.0323615	0.0782652
2	22	3	0.045961	0.277409
2	23	0	0.0291981	0
2	23	1	0.0373552	0.199144
2	23	2	0.0330704	0.0782652
2	23	3	0.0456215	0.277409
2	24	0	0.0295104	0
2	24	1	0.0370402	0.199144
2	24	2	0.0341084	0.0782652
2	24	3	0.0452395	0.277409
2	25	0	0.030074	0
2	25	1	0.0368091	0.199144
2	25	2	0.0354853	0.0782652
2	25	3	0.0448115	0.277409
2	26	0	0.0308706	0
2	26	1	0.0366711	0.199144
2	26	2	0.0371596	0.0782652
2	26	3	0.0443451	0.277409
2	27	0	0.0318483	0
2	27	1	0.0366243	0.199144
2	27	2	0.0390545	0.0782652
2	27	3	0.043864	0.277409
2	28	0	0.0329492	0
2	28	1	0.0366612	0.199144
2	28	2	0.0410916	0.0782652
2	28	3	0.0434035	0.277409
2	29	0	0.0341325	0
2	29	1	0.0367729	0.199144
2	29	2	0.0432131	0.0782652
2	29	3	0.0429979	0.277409
2	30	0	0.0353743	0
2	30	1	0.0369485	0.199144
2	30	2	0.0453765	0.0782652
2	30	3	0.04267	0.277409
2	31	0	0.0366514	0
2	31	1	0.0371737	0.199144
2	31	2	0.0475331	0.0782652
2	31	3	0.0424278	0.277409
2	32	0	0.037927	0
2	32	1	0.0374302	0.199144
2	32	2	0.0496155	0.0782652
2	32	3	0.0422675	0.277409
2	33	0	0.0391488	0
2	33	1	0.0376973	0.199144
2	33	2	0.0515411	0.0782652
2	33	3	0.042178	0.277409
2	34	0	0.0402554	0
2	34	1	0.0379541	0.199144
2	34	2	0.0532272	0.0782652
2	34	3	0.0421441	0.277409
2	35	0	0.0411865	0
2	35	1	0.0381814	0.199144
2	35	2	0.0546059	0.0782652
2	35	3	0.0421501	0.277409
2	36	0	0.0418894	0
2	36	1	0.038363	0.199144
2	36	2	0.055632	0.0782652
2	36	3	0.0421817	0.277409
2	37	0	0.0423238	0
2	37	1	0.0384865	0.199144
2	37	2	0.0562825	0.0782652
2	37	3	0.0422276	0.277409
2	38	0	0.0424637	0
2	38	1	0.0385431	0.199144
2	38	2	0.0565496	0.0782652
2	38	3	0.042281	0.277409
2	39	0	0.0422991	0
2	39	1	0.0385281	0.199144
2	39	2	0.0564333	0.0782652
2	39	3	0.0423388	0.277409
2	40	0	0.0418361	0
2	40	1	0.0384407	0.199144
2	40	2	0.0559357	0.0782652
2	40	3	0.0424013	0.277409
2	41	0	0.0410984	0
2	41	1	0.0382838	0.199144
2	41	2	0.055059	0.0782652
2	41	3	0.042471	0.277409
2	42	0	0.0401263	0
2	42	1	0.0380647	0.199144
2	42	2	0.0538077	0.0782652
2	42	3	0.0425512	0.277409
2	43	0	0.0389757	0
2	43	1	0.0377945	0.199144
2	43	2	0.0521966	0.0782652
2	43	3	0.0426443	0.277409
2	44	0	0.037714	0
2	44	1	0.0374889	0.199144
2	44	2	0.0502614	0.0782652
2	44	3	0.0427496	0.277409
2	45	0	0.0364145	0
2	45	1	0.037168	0.199144
2	45	2	0.0480708	0.0782652
2	45	3	0.0428627	0.277409
2	46	0	0.0351472	0
2	46	1	0.0368558	0.199144
2	46	2	0.0457325	0.0782652
2	46	3	0.042977	0.277409
2	47	0	0.0339688	0
2	47	1	0.036579	0.199144
2	47	2	0.0433839	0.0782652
2	47	3	0.0430872	0.277409
2	48	0	0.0329148	0
2	48	1	0.0363641	0.199144
2	48	2	0.0411634	0.0782652
2	48	3	0.0431962	0.277409
2	49	0	0.0319976	0
2	49	1	0.0362348	0.199144
2	49	2	0.0391717	0.0782652
2	49	3	0.0433186	0.277409
3	0	-1	0.5	0.1
3	1	-1	0.562667	0.1
3	2	-1	0.624345	0.1
3	3	-1	0.684062	0.1
3	4	-1	0.740877	0.1
3	5	-1	0.793893	0.1
3	6	-1	0.842274	0.1
3	7	-1	0.885257	0.1
3	8	-1	0.922164	0.1
3	9	-1	0.952414	0.1
3	10	-1	0.975528	0.1
3	11	-1	0.991144	0.1
3	12	-1	0.999013	0.1
3	13	-1	0.999013	0.1
3	14	-1	0.991144	0.1
3	15	-1	0.975528	0.1
3	16	-1	0.952414	0.1
3	17	-1	0.922164	0.1
3	18	-1	0.885257	0.1
3	19	-1	0.842274	0.1
3	20	-1	0.793893	0.1
3	21	-1	0.740877	0.1
3	22	-1	0.684062	0.1
3	23	-1	0.624345	0.1
3	24	-1	0.562667	0.1
3	25	-1	0.5	0.1
3	26	-1	0.437333	0.1
3	27	-1	0.375655	0.1
3	28	-1	0.315938	0.1
3	29	-1	0.259123	0.1
3	30	-1	0.206107	0.1
3	31	-1	0.157726	0.1
3	32	-1	0.114743	0.1
3	33	-1	0.077836	0.1
3	34	-1	0.0475865	0.1
3	35	-1	0.0244717	0.1
3	36	-1	0.00885637	0.1
3	37	-1	0.000986636	0.1
3	38	-1	0.000986636	0.1
3	39	-1	0.00885637	0.1
3	40	-1	0.0244717	0.1
3	41	-1	0.0475865	0.1
3	42	-1	0.077836	0.1
3	43	-1	0.114743	0.1
3	44	-1	0.157726	0.1
3	45	-1	0.206107	0.1
3	46	-1	0.259123	0.1
3	47	-1	0.315938	0.1
3	48	-1	0.375655	0.1
3	49	-1	0.437333	0.1
3	0	0	0.0231452	0
3	0	1	0.0308814	0.197123
3	0	2	0.0410949	0.105291
3	0	3	0.0464385	0.302415
3	1	0	0.0221615	0
3	1	1	0.0309213	0.197123
3	1	2	0.0388687	0.105291
3	1	3	0.0482339	0.302415
3	2	0	0.0213196	0
3	2	1	0.0310198	0.197123
3	2	2	0.0365658	0.105291
3	2	3	0.0503341	0.302415
3	3	0	0.020645	0
3	3	1	0.0311437	0.197123
3	3	2	0.0341866	0.105291
3	3	3	0.0526313	0.302415
3	4	0	0.0201643	0
3	4	1	0.0312573	0.197123
3	4	2	0.0318593	0.105291
3	4	3	0.054916	0.302415
3	5	0	0.019885	0
3	5	1	0.0313336	0.197123
3	5	2	0.0297797	0.105291
3	5	3	0.056949	0.302415
3	6	0	0.019779	0
3	6	1	0.0313658	0.197123
3	6	2	0.0281023	0.105291
3	6	3	0.0585697	0.302415
3	7	0	0.0197899	0
3	7	1	0.0313651	0.197123
3	7	2	0.0268666	0.105291
3	7	3	0.0597514	0.302415
3	8	0	0.0198595	0
3	8	1	0.0313488	0.197123
3	8	2	0.0260128	0.105291
3	8	3	0.0605664	0.302415
3	9	0	0.0199459	0
3	9	1	0.03133	0.197123
3	9	2	0.0254449	0.105291
3	9	3	0.0611132	0.302415
3	10	0	0.0200252	0
3	10	1	0.0313142	0.197123
3	10	2	0.0250782	0.105291
3	10	3	0.0614725	0.302415
3	11	0	0.0200856	0
3	11	1	0.0313023	0.197123
3	11	2	0.0248544	0.105291
3	11	3	0.0616975	0.302415
3	12	0	0.0201217	0
3	12	1	0.0312931	0.197123
3	12	2	0.0247385	0.105291
3	12	3	0.0618202	0.302415
3	13	0	0.0201322	0
