sim_num	time	gamete_num	prop	gamete_value
43	3	3	0.0418741	0.300818
44	0	-1	0.5	0.1
44	1	-1	1	0.1
44	2	-1	0.5	0.1
44	3	-1	0	0.1
44	0	0	0.0250924	0
44	0	1	0.0324452	0.0131408
44	0	2	0.0332696	0.224185
44	0	3	0.0438878	0.237326
44	1	0	0.0245945	0
44	1	1	0.0298636	0.0131408
44	1	2	0.0276259	0.224185
44	1	3	0.0364577	0.237326
44	2	0	0.0237876	0
44	2	1	0.0296932	0.0131408
44	2	2	0.0297401	0.224185
44	2	3	0.0394134	0.237326
44	3	0	0.0306761	0
44	3	1	0.0428815	0.0131408
44	3	2	0.0365951	0.224185
44	3	3	0.0457805	0.237326
45	0	-1	0.5	0.1
45	1	-1	1	0.1
45	2	-1	0.5	0.1
45	3	-1	0	0.1
45	0	0	0.0236558	0
45	0	1	0.0275747	0.0439054
45	0	2	0.0337026	0.0133967
45	0	3	0.0456076	0.0573022
45	1	0	0.0258489	0
45	1	1	0.0317992	0.0439054
45	1	2	0.0389524	0.0133967
45	1	3	0.0523265	0.0573022
45	2	0	0.0221874	0
45	2	1	0.0260669	0.0439054
45	2	2	0.0330156	0.0133967
45	2	3	0.0428951	0.0573022
45	3	0	0.0351713	0
45	3	1	0.0404348	0.0439054
45	3	2	0.0503639	0.0133967
45	3	3	0.0664135	0.0573022
46	0	-1	0.5	0.1
46	1	-1	1	0.1
46	2	-1	0.5	0.1
46	3	-1	0	0.1
46	0	0	0.0282807	0
46	0	1	0.0349938	0.0902523
46	0	2	0.0379015	0.0272519
46	0	3	0.0481608	0.117504
46	1	0	0.0251724	0
46	1	1	0.0321713	0.0902523
46	1	2	0.0294516	0.0272519
46	1	3	0.0399241	0.117504
46	2	0	0.0260817	0
46	2	1	0.0326469	0.0902523
46	2	2	0.0322006	0.0272519
46	2	3	0.0419925	0.117504
46	3	0	0.0352191	0
46	3	1	0.0416981	0.0902523
46	3	2	0.0495252	0.0272519
46	3	3	0.0573841	0.117504
47	0	-1	0.5	0.1
47	1	-1	1	0.1
47	2	-1	0.5	0.1
47	3	-1	0	0.1
47	0	0	0.0257823	0
47	0	1	0.0356646	0.129205
47	0	2	0.0400502	0.229946
47	0	3	0.0399583	0.359151
47	1	0	0.0214515	0
47	1	1	0.0277002	0.129205
47	1	2	0.0345435	0.229946
47	1	3	0.0528245	0.359151
47	2	0	0.0232394	0
47	2	1	0.0309155	0.129205
47	2	2	0.0378094	0.229946
47	2	3	0.0489649	0.359151
47	3	0	0.0336616	0
47	3	1	0.0402669	0.129205
47	3	2	0.0406346	0.229946
47	3	3	0.0365237	0.359151
48	0	-1	0.5	0.1
48	1	-1	1	0.1
48	2	-1	0.5	0.1
48	3	-1	0	0.1
48	0	0	0.0330274	0
48	0	1	0.0363766	0.233246
48	0	2	0.0458149	0.0728778
48	0	3	0.0445998	0.306123
48	1	0	0.0302875	0
48	1	1	0.03762	0.233246
48	1	2	0.0370965	0.0728778
48	1	3	0.052833	0.306123
48	2	0	0.0306295	0
48	2	1	0.0368459	0.233246
48	2	2	0.0403332	0.0728778
48	2	3	0.0506151	0.306123
48	3	0	0.0391267	0
48	3	1	0.0380755	0.233246
48	3	2	0.0533958	0.0728778
48	3	3	0.0439379	0.306123
49	0	-1	0.5	0.1
49	1	-1	1	0.1
49	2	-1	0.5	0.1
49	3	-1	0	0.1
49	0	0	0.0337261	0
49	0	1	0.0369483	0.271613
49	0	2	0.044166	0.0192557
49	0	3	0.0454799	0.290869
49	1	0	0.026858	0
49	1	1	0.0442226	0.271613
49	1	2	0.0316692	0.0192557
49	1	3	0.0561308	0.290869
49	2	0	0.0293016	0
49	2	1	0.0416753	0.271613
49	2	2	0.0369497	0.0192557
49	2	3	0.0541545	0.290869
49	3	0	0.0396327	0
49	3	1	0.0362885	0.271613
49	3	2	0.0531519	0.0192557
49	3	3	0.0444871	0.290869
50	0	-1	0.5	0.1
50	1	-1	1	0.1
50	2	-1	0.5	0.1
50	3	-1	0	0.1
50	0	0	0.0219878	0
50	0	1	0.0278475	0.240902
50	0	2	0.0356819	0.0275582
50	0	3	0.0438025	0.26846
50	1	0	0.0177005	0
50	1	1	0.0303573	0.240902
50	1	2	0.0237993	0.0275582
50	1	3	0.0455729	0.26846
50	2	0	0.0191968	0
50	2	1	0.0293675	0.240902
50	2	2	0.028392	0.0275582
50	2	3	0.0464403	0.26846
50	3	0	0.0275071	0
50	3	1	0.0278795	0.240902
50	3	2	0.0474443	0.0275582
50	3	3	0.0425972	0.26846
51	0	-1	0.5	0.1
51	1	-1	1	0.1
51	2	-1	0.5	0.1
51	3	-1	0	0.1
51	0	0	0.0283733	0
51	0	1	0.0389854	0.142808
51	0	2	0.0386114	0.127205
51	0	3	0.0483213	0.270013
51	1	0	0.0240562	0
51	1	1	0.039964	0.142808
51	1	2	0.0302355	0.127205
51	1	3	0.0532021	0.270013
51	2	0	0.025522	0
51	2	1	0.0392084	0.142808
51	2	2	0.0337681	0.127205
51	2	3	0.0517437	0.270013
51	3	0	0.0350861	0
51	3	1	0.0432392	0.142808
51	3	2	0.0458693	0.127205
51	3	3	0.0486469	0.270013
52	0	-1	0.5	0.1
52	1	-1	1	0.1
52	2	-1	0.5	0.1
52	3	-1	0	0.1
52	0	0	0.0274396	0
52	0	1	0.0372711	0.163668
52	0	2	0.0431341	0.125748
52	0	3	0.0482593	0.289416
52	1	0	0.0200359	0
52	1	1	0.0377472	0.163668
52	1	2	0.0320993	0.125748
52	1	3	0.0618882	0.289416
52	2	0	0.0236595	0
52	2	1	0.0380719	0.163668
52	2	2	0.0375588	0.125748
52	2	3	0.0574872	0.289416
52	3	0	0.035223	0
52	3	1	0.0406734	0.163668
52	3	2	0.050086	0.125748
52	3	3	0.048245	0.289416
53	0	-1	0.5	0.1
53	1	-1	1	0.1
53	2	-1	0.5	0.1
53	3	-1	0	0.1
53	0	0	0.0300002	0
53	0	1	0.0353178	0.154639
53	0	2	0.0439281	0.120773
53	0	3	0.0457302	0.275412
53	1	0	0.0274389	0
53	1	1	0.0330699	0.154639
53	1	2	0.0368229	0.120773
53	1	3	0.0511193	0.275412
53	2	0	0.0280043	0
53	2	1	0.0337195	0.154639
53	2	2	0.039374	0.120773
53	2	3	0.0497479	0.275412
53	3	0	0.0365559	0
53	3	1	0.0395814	0.154639
53	3	2	0.0508391	0.120773
53	3	3	0.0460237	0.275412
54	0	-1	0.5	0.1
54	1	-1	1	0.1
54	2	-1	0.5	0.1
54	3	-1	0	0.1
54	0	0	0.0249643	0
54	0	1	0.0366576	0.186655
54	0	2	0.0410885	0.227394
54	0	3	0.0414984	0.414049
54	1	0	0.0215553	0
54	1	1	0.0327177	0.186655
54	1	2	0.0313553	0.227394
54	1	3	0.057882	0.414049
54	2	0	0.0221852	0
54	2	1	0.0339567	0.186655
54	2	2	0.0357399	0.227394
54	2	3	0.0522669	0.414049
54	3	0	0.0326365	0
54	3	1	0.0388544	0.186655
54	3	2	0.0419399	0.227394
54	3	3	0.0350159	0.414049
55	0	-1	0.5	0.1
55	1	-1	1	0.1
55	2	-1	0.5	0.1
55	3	-1	0	0.1
55	0	0	0.0215067	0
55	0	1	0.0250563	0.280926
55	0	2	0.0387562	0.0225431
55	0	3	0.0387458	0.303469
55	1	0	0.0169644	0
55	1	1	0.0266082	0.280926
55	1	2	0.02335	0.0225431
55	1	3	0.0459763	0.303469
55	2	0	0.019335	0
55	2	1	0.0267022	0.280926
55	2	2	0.0300524	0.0225431
55	2	3	0.0467776	0.303469
55	3	0	0.0283326	0
55	3	1	0.0248676	0.280926
55	3	2	0.0487405	0.0225431
55	3	3	0.0354002	0.303469
56	0	-1	0.5	0.1
56	1	-1	1	0.1
56	2	-1	0.5	0.1
56	3	-1	0	0.1
56	0	0	0.0246547	0
56	0	1	0.0313177	0.190163
56	0	2	0.0367991	0.0981846
56	0	3	0.0407468	0.288348
56	1	0	0.0187336	0
56	1	1	0.031576	0.190163
56	1	2	0.0240555	0.0981846
56	1	3	0.0450315	0.288348
56	2	0	0.0211772	0
56	2	1	0.0323187	0.190163
56	2	2	0.029311	0.0981846
56	2	3	0.0448698	0.288348
56	3	0	0.0319008	0
56	3	1	0.0334281	0.190163
56	3	2	0.0450931	0.0981846
56	3	3	0.0391139	0.288348
57	0	-1	0.5	0.1
57	1	-1	1	0.1
57	2	-1	0.5	0.1
57	3	-1	0	0.1
57	0	0	0.0259766	0
57	0	1	0.0335087	0.140426
57	0	2	0.036482	0.0849905
57	0	3	0.0433505	0.225417
57	1	0	0.0192803	0
57	1	1	0.031414	0.140426
57	1	2	0.0242899	0.0849905
57	1	3	0.0424956	0.225417
57	2	0	0.0223304	0
57	2	1	0.032697	0.140426
57	2	2	0.0294749	0.0849905
57	2	3	0.0433458	0.225417
57	3	0	0.0336932	0
57	3	1	0.0382549	0.140426
57	3	2	0.0457122	0.0849905
57	3	3	0.0460472	0.225417
58	0	-1	0.5	0.1
58	1	-1	1	0.1
58	2	-1	0.5	0.1
58	3	-1	0	0.1
58	0	0	0.0296488	0
58	0	1	0.0356529	0.201615
58	0	2	0.046337	0.128977
58	0	3	0.0449294	0.330593
58	1	0	0.0263727	0
58	1	1	0.034431	0.201615
58	1	2	0.0360934	0.128977
58	1	3	0.0565226	0.330593
58	2	0	0.0271677	0
58	2	1	0.0350731	0.201615
58	2	2	0.0400067	0.128977
58	2	3	0.053513	0.330593
58	3	0	0.0365745	0
58	3	1	0.0376983	0.201615
58	3	2	0.0518531	0.128977
58	3	3	0.0420992	0.330593
59	0	-1	0.5	0.1
59	1	-1	1	0.1
59	2	-1	0.5	0.1
59	3	-1	0	0.1
59	0	0	0.0279869	0
59	0	1	0.0348355	0.0217753
59	0	2	0.0386634	0.0617909
59	0	3	0.0508926	0.0835661
59	1	0	0.0257283	0
59	1	1	0.0312761	0.0217753
59	1	2	0.0335587	0.0617909
59	1	3	0.0440811	0.0835661
59	2	0	0.0257915	0
59	2	1	0.0315413	0.0217753
59	2	2	0.0341995	0.0617909
59	2	3	0.0448494	0.0835661
59	3	0	0.0349752	0
59	3	1	0.0438926	0.0217753
59	3	2	0.0487508	0.0617909
59	3	3	0.0630859	0.0835661
60	0	-1	0.5	0.1
60	1	-1	1	0.1
60	2	-1	0.5	0.1
60	3	-1	0	0.1
60	0	0	0.0256074	0
60	0	1	0.0315835	0.161857
60	0	2	0.0367668	0.190087
60	0	3	0.0385049	0.351944
60	1	0	0.0248027	0
60	1	1	0.0286742	0.161857
60	1	2	0.0298744	0.190087
60	1	3	0.0422538	0.351944
60	2	0	0.0242001	0
60	2	1	0.0294544	0.161857
60	2	2	0.0325834	0.190087
60	2	3	0.0412274	0.351944
60	3	0	0.0317408	0
60	3	1	0.0360051	0.161857
60	3	2	0.0406218	0.190087
60	3	3	0.0354069	0.351944
61	0	-1	0.5	0.1
61	1	-1	1	0.1
61	2	-1	0.5	0.1
61	3	-1	0	0.1
61	0	0	0.0331216	0
61	0	1	0.0364609	0.19347
61	0	2	0.0396274	0.0184179
61	0	3	0.0442055	0.211888
61	1	0	0.0315973	0
61	1	1	0.0360978	0.19347
61	1	2	0.0335737	0.0184179
61	1	3	0.0411269	0.211888
61	2	0	0.0313543	0
61	2	1	0.0357938	0.19347
61	2	2	0.0353218	0.0184179
61	2	3	0.0424058	0.211888
61	3	0	0.038941	0
61	3	1	0.0396421	0.19347
61	3	2	0.0502525	0.0184179
61	3	3	0.0479768	0.211888
62	0	-1	0.5	0.1
62	1	-1	1	0.1
62	2	-1	0.5	0.1
62	3	-1	0	0.1
62	0	0	0.0262108	0
62	0	1	0.0416128	0.0481446
62	0	2	0.0336295	0.211821
62	0	3	0.0484527	0.259966
62	1	0	0.023482	0
62	1	1	0.0374744	0.0481446
62	1	2	0.0302338	0.211821
62	1	3	0.0510124	0.259966
62	2	0	0.0241088	0
62	2	1	0.0379487	0.0481446
62	2	2	0.0320332	0.211821
62	2	3	0.0503063	0.259966
62	3	0	0.0324267	0
62	3	1	0.0498812	0.0481446
62	3	2	0.0374374	0.211821
62	3	3	0.0501706	0.259966
63	0	-1	0.5	0.1
63	1	-1	1	0.1
63	2	-1	0.5	0.1
63	3	-1	0	0.1
63	0	0	0.0246082	0
63	0	1	0.0305416	0.0694255
63	0	2	0.0343551	0.204671
63	0	3	0.0428574	0.274096
63	1	0	0.0251297	0
63	1	1	0.0290324	0.0694255
63	1	2	0.0288854	0.204671
63	1	3	0.0373574	0.274096
63	2	0	0.0234294	0
63	2	1	0.0281442	0.0694255
63	2	2	0.0303652	0.204671
63	2	3	0.0392503	0.274096
63	3	0	0.0298024	0
63	3	1	0.0391956	0.0694255
63	3	2	0.0390072	0.204671
63	3	3	0.0430501	0.274096
64	0	-1	0.5	0.1
64	1	-1	1	0.1
64	2	-1	0.5	0.1
64	3	-1	0	0.1
64	0	0	0.0293565	0
64	0	1	0.041631	0.0236928
64	0	2	0.0407912	0.238789
64	0	3	0.0506352	0.262482
64	1	0	0.0260179	0
64	1	1	0.0319245	0.0236928
64	1	2	0.0424028	0.238789
64	1	3	0.0601535	0.262482
64	2	0	0.0275	0
64	2	1	0.0351932	0.0236928
64	2	2	0.0420495	0.238789
64	2	3	0.0587223	0.262482
64	3	0	0.0358633	0
64	3	1	0.0504105	0.0236928
64	3	2	0.0424255	0.238789
64	3	3	0.0515565	0.262482
65	0	-1	0.5	0.1
65	1	-1	1	0.1
65	2	-1	0.5	0.1
65	3	-1	0	0.1
65	0	0	0.0319142	0
65	0	1	0.0421152	0.212745
65	0	2	0.036697	0.177732
65	0	3	0.0450936	0.390478
65	1	0	0.0255141	0
65	1	1	0.0475127	0.212745
65	1	2	0.0285033	0.177732
65	1	3	0.0547056	0.390478
65	2	0	0.0279742	0
65	2	1	0.0456809	0.212745
65	2	2	0.0319622	0.177732
65	2	3	0.0505475	0.390478
65	3	0	0.0388714	0
65	3	1	0.0422709	0.212745
65	3	2	0.041717	0.177732
65	3	3	0.0412567	0.390478
66	0	-1	0.5	0.1
66	1	-1	1	0.1
66	2	-1	0.5	0.1
66	3	-1	0	0.1
66	0	0	0.0336451	0
66	0	1	0.0420966	0.124323
66	0	2	0.0400262	0.325246
66	0	3	0.0455933	0.449569
66	1	0	0.0358581	0
66	1	1	0.0430932	0.124323
66	1	2	0.0406099	0.325246
66	1	3	0.0538612	0.449569
66	2	0	0.0328911	0
66	2	1	0.0399576	0.124323
66	2	2	0.0398364	0.325246
66	2	3	0.0477453	0.449569
66	3	0	0.0403019	0
66	3	1	0.0480576	0.124323
66	3	2	0.0411671	0.325246
66	3	3	0.043554	0.449569
67	0	-1	0.5	0.1
67	1	-1	1	0.1
67	2	-1	0.5	0.1
67	3	-1	0	0.1
67	0	0	0.0316737	0
67	0	1	0.0366294	0.161161
67	0	2	0.0461339	0.11434
67	0	3	0.0468384	0.275502
67	1	0	0.029181	0
67	1	1	0.0349892	0.161161
67	1	2	0.0393997	0.11434
67	1	3	0.0543989	0.275502
67	2	0	0.0297531	0
67	2	1	0.0354497	0.161161
67	2	2	0.0418697	0.11434
67	2	3	0.0523656	0.275502
67	3	0	0.038337	0
67	3	1	0.0406939	0.161161
67	3	2	0.0532284	0.11434
67	3	3	0.047532	0.275502
68	0	-1	0.5	0.1
68	1	-1	1	0.1
68	2	-1	0.5	0.1
68	3	-1	0	0.1
68	0	0	0.0278061	0
68	0	1	0.0345686	0.11034
68	0	2	0.0381834	0.130925
68	0	3	0.0436166	0.241265
68	1	0	0.0239088	0
68	1	1	0.0307507	0.11034
68	1	2	0.0299922	0.130925
68	1	3	0.0428185	0.241265
68	2	0	0.025287	0
68	2	1	0.0321273	0.11034
68	2	2	0.0332143	0.130925
68	2	3	0.0434257	0.241265
68	3	0	0.0348109	0
68	3	1	0.0407848	0.11034
68	3	2	0.0451707	0.130925
68	3	3	0.0457607	0.241265
69	0	-1	0.5	0.1
69	1	-1	1	0.1
69	2	-1	0.5	0.1
69	3	-1	0	0.1
69	0	0	0.0291859	0
69	0	1	0.0407528	0.0172827
69	0	2	0.0346984	0.0879924
69	0	3	0.0494819	0.105275
69	1	0	0.0308187	0
69	1	1	0.0419092	0.0172827
69	1	2	0.0318931	0.0879924
69	1	3	0.0439004	0.105275
69	2	0	0.0281888	0
69	2	1	0.0387812	0.0172827
69	2	2	0.0313185	0.0879924
69	2	3	0.0436881	0.105275
69	3	0	0.03497	0
69	3	1	0.0502008	0.0172827
69	3	2	0.0436774	0.0879924
69	3	3	0.0606304	0.105275
70	0	-1	0.5	0.1
70	1	-1	1	0.1
70	2	-1	0.5	0.1
70	3	-1	0	0.1
70	0	0	0.0356278	0
70	0	1	0.0404481	0.11902
70	0	2	0.0414023	0.124735
70	0	3	0.0471235	0.243755
70	1	0	0.0361809	0
70	1	1	0.041709	0.11902
70	1	2	0.0386034	0.124735
70	1	3	0.0466635	0.243755
70	2	0	0.0345891	0
70	2	1	0.0400155	0.11902
70	2	2	0.0390489	0.124735
70	2	3	0.0465993	0.243755
70	3	0	0.0409452	0
70	3	1	0.046059	0.11902
70	3	2	0.0488912	0.124735
70	3	3	0.050134	0.243755
71	0	-1	0.5	0.1
71	1	-1	1	0.1
71	2	-1	0.5	0.1
71	3	-1	0	0.1
71	0	0	0.0339847	0
71	0	1	0.0409586	0.217795
71	0	2	0.0424416	0.0478161
71	0	3	0.0486824	0.265611
71	1	0	0.0271201	0
71	1	1	0.0488545	0.217795
71	1	2	0.0313196	0.0478161
71	1	3	0.0583816	0.265611
71	2	0	0.029464	0
71	2	1	0.0462451	0.217795
71	2	2	0.0360727	0.0478161
71	2	3	0.0564262	0.265611
71	3	0	0.0405348	0
71	3	1	0.041253	0.217795
71	3	2	0.0522937	0.0478161
71	3	3	0.0493218	0.265611
72	0	-1	0.5	0.1
72	1	-1	1	0.1
72	2	-1	0.5	0.1
72	3	-1	0	0.1
72	0	0	0.0218512	0
72	0	1	0.0339317	0.10625
72	0	2	0.0359612	0.178233
72	0	3	0.0432817	0.284483
72	1	0	0.0160993	0
72	1	1	0.0272687	0.10625
72	1	2	0.0273472	0.178233
72	1	3	0.0498876	0.284483
72	2	0	0.0187968	0
72	2	1	0.0300082	0.10625
72	2	2	0.0315258	0.178233
72	2	3	0.0487726	0.284483
72	3	0	0.0296033	0
72	3	1	0.0400179	0.10625
72	3	2	0.0399391	0.178233
72	3	3	0.0419855	0.284483
73	0	-1	0.5	0.1
73	1	-1	1	0.1
73	2	-1	0.5	0.1
73	3	-1	0	0.1
73	0	0	0.030938	0
73	0	1	0.0363833	0.181971
73	0	2	0.0447412	0.10737
73	0	3	0.0461757	0.28934
73	1	0	0.0260462	0
73	1	1	0.0373269	0.181971
73	1	2	0.0364175	0.10737
73	1	3	0.05634	0.28934
73	2	0	0.02808	0
73	2	1	0.0369752	0.181971
73	2	2	0.0402002	0.10737
73	2	3	0.0528328	0.28934
73	3	0	0.0375926	0
73	3	1	0.0395846	0.181971
73	3	2	0.0521393	0.10737
73	3	3	0.0467196	0.28934
74	0	-1	0.5	0.1
74	1	-1	1	0.1
74	2	-1	0.5	0.1
74	3	-1	0	0.1
74	0	0	0.0271147	0
74	0	1	0.0336526	0.0163339
74	0	2	0.0398354	0.132201
74	0	3	0.0537286	0.148535
74	1	0	0.0260711	0
74	1	1	0.031009	0.0163339
74	1	2	0.0384999	0.132201
74	1	3	0.0519232	0.148535
74	2	0	0.026014	0
74	2	1	0.0315705	0.0163339
74	2	2	0.0371973	0.132201
74	2	3	0.0503294	0.148535
74	3	0	0.0340215	0
74	3	1	0.0436327	0.0163339
74	3	2	0.0474252	0.132201
74	3	3	0.0619328	0.148535
75	0	-1	0.5	0.1
75	1	-1	1	0.1
75	2	-1	0.5	0.1
75	3	-1	0	0.1
75	0	0	0.0301159	0
75	0	1	0.0362614	0.229532
75	0	2	0.0375295	0.033173
75	0	3	0.0446202	0.262705
75	1	0	0.0242977	0
75	1	1	0.0411827	0.229532
75	1	2	0.0267255	0.033173
75	1	3	0.0480012	0.262705
75	2	0	0.026262	0
75	2	1	0.0397216	0.229532
75	2	2	0.0309447	0.033173
75	2	3	0.0482007	0.262705
75	3	0	0.0365616	0
75	3	1	0.0364685	0.229532
75	3	2	0.0479312	0.033173
75	3	3	0.0444275	0.262705
76	0	-1	0.5	0.1
76	1	-1	1	0.1
76	2	-1	0.5	0.1
76	3	-1	0	0.1
76	0	0	0.0266508	0
76	0	1	0.032843	0.00325088
76	0	2	0.0351952	0.179599
76	0	3	0.0453349	0.18285
76	1	0	0.025969	0
76	1	1	0.0298685	0.00325088
76	1	2	0.0286476	0.179599
76	1	3	0.0350572	0.18285
76	2	0	0.0253829	0
76	2	1	0.0300538	0.00325088
76	2	2	0.0309305	0.179599
76	2	3	0.0386313	0.18285
76	3	0	0.0325667	0
76	3	1	0.0435751	0.00325088
76	3	2	0.0403562	0.179599
76	3	3	0.0501003	0.18285
77	0	-1	0.5	0.1
77	1	-1	1	0.1
77	2	-1	0.5	0.1
77	3	-1	0	0.1
77	0	0	0.0275843	0
77	0	1	0.0356555	0.125696
77	0	2	0.0380398	0.188143
77	0	3	0.0420476	0.313839
77	1	0	0.024536	0
77	1	1	0.0321473	0.125696
77	1	2	0.0314651	0.188143
77	1	3	0.0470403	0.313839
77	2	0	0.0252933	0
77	2	1	0.0331967	0.125696
77	2	2	0.0343941	0.188143
77	2	3	0.0457574	0.313839
77	3	0	0.034337	0
77	3	1	0.0408764	0.125696
77	3	2	0.0419102	0.188143
77	3	3	0.0405184	0.313839
78	0	-1	0.5	0.1
78	1	-1	1	0.1
78	2	-1	0.5	0.1
78	3	-1	0	0.1
78	0	0	0.0355164	0
78	0	1	0.0380224	0.144512
78	0	2	0.0408318	0.0743126
78	0	3	0.0437542	0.218824
78	1	0	0.0345452	0
78	1	1	0.036043	0.144512
78	1	2	0.036385	0.0743126
78	1	3	0.0404393	0.218824
78	2	0	0.033895	0
78	2	1	0.0361494	0.144512
78	2	2	0.0374379	0.0743126
78	2	3	0.041324	0.218824
78	3	0	0.0412638	0
78	3	1	0.0435128	0.144512
78	3	2	0.0500214	0.0743126
78	3	3	0.0486025	0.218824
79	0	-1	0.5	0.1
79	1	-1	1	0.1
79	2	-1	0.5	0.1
79	3	-1	0	0.1
79	0	0	0.0273437	0
79	0	1	0.0389844	0.067335
79	0	2	0.0355527	0.221091
79	0	3	0.0477216	0.288426
79	1	0	0.0262673	0
79	1	1	0.0371638	0.067335
79	1	2	0.031828	0.221091
79	1	3	0.0487323	0.288426
79	2	0	0.0256611	0
79	2	1	0.0363671	0.067335
79	2	2	0.0332498	0.221091
79	2	3	0.0484	0.288426
79	3	0	0.0328181	0
79	3	1	0.0466254	0.067335
79	3	2	0.0388193	0.221091
79	3	3	0.0474499	0.288426
80	0	-1	0.5	0.1
80	1	-1	1	0.1
80	2	-1	0.5	0.1
80	3	-1	0	0.1
80	0	0	0.026679	0
80	0	1	0.0371597	0.109873
80	0	2	0.0409722	0.16322
80	0	3	0.0465597	0.273093
80	1	0	0.0207675	0
80	1	1	0.0316741	0.109873
80	1	2	0.0341329	0.16322
80	1	3	0.0563968	0.273093
80	2	0	0.0235087	0
80	2	1	0.0339431	0.109873
80	2	2	0.037375	0.16322
80	2	3	0.0535982	0.273093
80	3	0	0.0345098	0
80	3	1	0.0429757	0.109873
80	3	2	0.046027	0.16322
80	3	3	0.0474421	0.273093
81	0	-1	0.5	0.1
81	1	-1	1	0.1
81	2	-1	0.5	0.1
81	3	-1	0	0.1
81	0	0	0.0358672	0
81	0	1	0.0411169	0.0626876
81	0	2	0.0418108	0.237149
81	0	3	0.0461455	0.299837
81	1	0	0.035615	0
81	1	1	0.0394434	0.0626876
81	1	2	0.0411643	0.237149
81	1	3	0.0486797	0.299837
81	2	0	0.034045	0
81	2	1	0.038569	0.0626876
81	2	2	0.0409666	0.237149
81	2	3	0.0474	0.299837
81	3	0	0.0408401	0
81	3	1	0.0478103	0.0626876
81	3	2	0.0448339	0.237149
81	3	3	0.0467921	0.299837
82	0	-1	0.5	0.1
82	1	-1	1	0.1
82	2	-1	0.5	0.1
82	3	-1	0	0.1
82	0	0	0.0322383	0
82	0	1	0.0424473	0.00769824
82	0	2	0.037052	0.262158
82	0	3	0.0477676	0.269856
82	1	0	0.0315412	0
82	1	1	0.0400407	0.00769824
82	1	2	0.0363244	0.262158
82	1	3	0.0482493	0.269856
82	2	0	0.0302454	0
82	2	1	0.0391054	0.00769824
82	2	2	0.0360115	0.262158
82	2	3	0.0475214	0.269856
82	3	0	0.0368624	0
82	3	1	0.0499211	0.00769824
82	3	2	0.0395661	0.262158
82	3	3	0.049664	0.269856
83	0	-1	0.5	0.1
83	1	-1	1	0.1
83	2	-1	0.5	0.1
83	3	-1	0	0.1
83	0	0	0.0299817	0
83	0	1	0.0366147	0.00526003
83	0	2	0.0384036	0.030397
83	0	3	0.0497993	0.035657
83	1	0	0.0297348	0
83	1	1	0.0354512	0.00526003
83	1	2	0.0356592	0.030397
83	1	3	0.0445448	0.035657
83	2	0	0.0279968	0
83	2	1	0.033766	0.00526003
83	2	2	0.0345858	0.030397
83	2	3	0.0438835	0.035657
83	3	0	0.036072	0
83	3	1	0.04517	0.00526003
83	3	2	0.048906	0.030397
83	3	3	0.0639687	0.035657
84	0	-1	0.5	0.1
84	1	-1	1	0.1
84	2	-1	0.5	0.1
84	3	-1	0	0.1
84	0	0	0.0305143	0
84	0	1	0.0354683	0.0354086
84	0	2	0.0382581	0.122188
84	0	3	0.0441302	0.157597
84	1	0	0.024993	0
84	1	1	0.0281286	0.0354086
84	1	2	0.030998	0.122188
84	1	3	0.0378391	0.157597
84	2	0	0.0269655	0
84	2	1	0.0308271	0.0354086
84	2	2	0.033487	0.122188
84	2	3	0.0396933	0.157597
84	3	0	0.0379191	0
84	3	1	0.0447514	0.0354086
84	3	2	0.0465336	0.122188
84	3	3	0.0521799	0.157597
85	0	-1	0.5	0.1
85	1	-1	1	0.1
85	2	-1	0.5	0.1
85	3	-1	0	0.1
85	0	0	0.0300368	0
85	0	1	0.0348417	0.0396303
85	0	2	0.0374467	0.336416
85	0	3	0.039911	0.376046
85	1	0	0.0312851	0
85	1	1	0.032596	0.0396303
85	1	2	0.0383579	0.336416
85	1	3	0.0454995	0.376046
85	2	0	0.0287858	0
85	2	1	0.0315754	0.0396303
85	2	2	0.0376328	0.336416
85	2	3	0.0430951	0.376046
85	3	0	0.036868	0
85	3	1	0.0433746	0.0396303
85	3	2	0.037602	0.336416
85	3	3	0.0384216	0.376046
86	0	-1	0.5	0.1
86	1	-1	1	0.1
86	2	-1	0.5	0.1
86	3	-1	0	0.1
86	0	0	0.0274116	0
86	0	1	0.0377676	0.156009
86	0	2	0.0389796	0.204642
86	0	3	0.0422782	0.360651
86	1	0	0.0231497	0
86	1	1	0.034841	0.156009
86	1	2	0.0314416	0.204642
86	1	3	0.0536162	0.360651
86	2	0	0.0245001	0
86	2	1	0.035838	0.156009
86	2	2	0.03516	0.204642
86	2	3	0.0497624	0.360651
86	3	0	0.0347666	0
86	3	1	0.0410631	0.156009
86	3	2	0.041684	0.204642
86	3	3	0.0386872	0.360651
87	0	-1	0.5	0.1
87	1	-1	1	0.1
87	2	-1	0.5	0.1
87	3	-1	0	0.1
87	0	0	0.0290183	0
87	0	1	0.0366022	0.0438233
87	0	2	0.0377566	0.00120618
87	0	3	0.0498574	0.0450295
87	1	0	0.0262486	0
87	1	1	0.0344531	0.0438233
87	1	2	0.0322511	0.00120618
87	1	3	0.0444773	0.0450295
87	2	0	0.026184	0
87	2	1	0.0335336	0.0438233
87	2	2	0.0330621	0.00120618
87	2	3	0.0443888	0.0450295
87	3	0	0.0358083	0
87	3	1	0.0446232	0.0438233
87	3	2	0.0495199	0.00120618
87	3	3	0.0643224	0.0450295
