0,10,3,0,0.193294
0,11,0,0,0
0,11,1,0,0.00631307
0,11,2,0,0.186981
0,11,3,0,0.193294
0,12,0,0,0
0,12,1,0,0.00631307
0,12,2,0,0.186981
0,12,3,0,0.193294
0,13,0,0,0
0,13,1,0,0.00631307
0,13,2,0,0.186981
0,13,3,0,0.193294
0,14,0,0,0
0,14,1,0,0.00631307
0,14,2,0,0.186981
0,14,3,0,0.193294
0,15,0,0,0
0,15,1,0,0.00631307
0,15,2,0,0.186981
0,15,3,0,0.193294
0,16,0,0,0
0,16,1,0,0.00631307
0,16,2,0,0.186981
0,16,3,0,0.193294
0,17,0,0,0
0,17,1,0,0.00631307
0,17,2,0,0.186981
0,17,3,0,0.193294
0,18,0,0,0
0,18,1,0,0.00631307
0,18,2,0,0.186981
0,18,3,0,0.193294
0,19,0,0,0
0,19,1,0,0.00631307
0,19,2,0,0.186981
0,19,3,0,0.193294
0,20,0,0,0
0,20,1,0,0.00631307
0,20,2,0,0.186981
0,20,3,0,0.193294
0,21,0,0,0
0,21,1,0,0.00631307
0,21,2,0,0.186981
0,21,3,0,0.193294
0,22,0,0,0
0,22,1,0,0.00631307
0,22,2,0,0.186981
0,22,3,0,0.193294
0,23,0,0,0
0,23,1,0,0.00631307
0,23,2,0,0.186981
0,23,3,0,0.193294
0,24,0,0,0
0,24,1,0,0.00631307
0,24,2,0,0.186981
0,24,3,0,0.193294
0,25,0,0,0
0,25,1,0,0.00631307
0,25,2,0,0.186981
0,25,3,0,0.193294
0,26,0,0,0
0,26,1,0,0.00631307
0,26,2,0,0.186981
0,26,3,0,0.193294
0,27,0,0,0
0,27,1,0,0.00631307
0,27,2,0,0.186981
0,27,3,0,0.193294
0,28,0,0,0
0,28,1,0,0.00631307
0,28,2,0,0.186981
0,28,3,0,0.193294
0,29,0,0,0
0,29,1,0,0.00631307
0,29,2,0,0.186981
0,29,3,0,0.193294
0,30,0,0,0
0,30,1,0,0.00631307
0,30,2,0,0.186981
0,30,3,0,0.193294
0,31,0,0,0
0,31,1,0,0.00631307
0,31,2,0,0.186981
0,31,3,0,0.193294
0,32,0,0,0
0,32,1,0,0.00631307
0,32,2,0,0.186981
0,32,3,0,0.193294
0,33,0,0,0
0,33,1,0,0.00631307
0,33,2,0,0.186981
0,33,3,0,0.193294
0,34,0,0,0
0,34,1,0,0.00631307
0,34,2,0,0.186981
0,34,3,0,0.193294
0,35,0,0,0
0,35,1,0,0.00631307
0,35,2,0,0.186981
0,35,3,0,0.193294
0,36,0,0,0
0,36,1,0,0.00631307
0,36,2,0,0.186981
0,36,3,0,0.193294
0,37,0,0,0
0,37,1,0,0.00631307
0,37,2,0,0.186981
0,37,3,0,0.193294
0,38,0,0,0
0,38,1,0,0.00631307
0,38,2,0,0.186981
0,38,3,0,0.193294
0,39,0,0,0
0,39,1,0,0.00631307
0,39,2,0,0.186981
0,39,3,0,0.193294
0,40,0,0,0
0,40,1,0,0.00631307
0,40,2,0,0.186981
0,40,3,0,0.193294
0,41,0,0,0
0,41,1,0,0.00631307
0,41,2,0,0.186981
0,41,3,0,0.193294
0,42,0,0,0
0,42,1,0,0.00631307
0,42,2,0,0.186981
0,42,3,0,0.193294
0,43,0,0,0
0,43,1,0,0.00631307
0,43,2,0,0.186981
0,43,3,0,0.193294
0,44,0,0,0
0,44,1,0,0.00631307
0,44,2,0,0.186981
0,44,3,0,0.193294
0,45,0,0,0
0,45,1,0,0.00631307
0,45,2,0,0.186981
0,45,3,0,0.193294
0,46,0,0,0
0,46,1,0,0.00631307
0,46,2,0,0.186981
0,46,3,0,0.193294
0,47,0,0,0
0,47,1,0,0.00631307
0,47,2,0,0.186981
0,47,3,0,0.193294
0,48,0,0,0
0,48,1,0,0.00631307
0,48,2,0,0.186981
0,48,3,0,0.193294
0,49,0,0,0
0,49,1,0,0.00631307
0,49,2,0,0.186981
0,49,3,0,0.193294
1,0,-1,1,0.1
1,1,-1,1.06267,0.1
1,2,-1,1.12434,0.1
1,3,-1,1.18406,0.1
1,4,-1,1.24088,0.1
1,5,-1,1.29389,0.1
1,6,-1,1.34227,0.1
1,7,-1,1.38526,0.1
1,8,-1,1.42216,0.1
1,9,-1,1.45241,0.1
1,10,-1,1.47553,0.1
1,11,-1,1.49114,0.1
1,12,-1,1.49901,0.1
1,13,-1,1.49901,0.1
1,14,-1,1.49114,0.1
1,15,-1,1.47553,0.1
1,16,-1,1.45241,0.1
1,17,-1,1.42216,0.1
1,18,-1,1.38526,0.1
1,19,-1,1.34227,0.1
1,20,-1,1.29389,0.1
1,21,-1,1.24088,0.1
1,22,-1,1.18406,0.1
1,23,-1,1.12434,0.1
1,24,-1,1.06267,0.1
1,25,-1,1,0.1
1,26,-1,0.937333,0.1
1,27,-1,0.875655,0.1
1,28,-1,0.815938,0.1
1,29,-1,0.759123,0.1
1,30,-1,0.706107,0.1
1,31,-1,0.657726,0.1
1,32,-1,0.614743,0.1
1,33,-1,0.577836,0.1
1,34,-1,0.547586,0.1
1,35,-1,0.524472,0.1
1,36,-1,0.508856,0.1
1,37,-1,0.500987,0.1
1,38,-1,0.500987,0.1
1,39,-1,0.508856,0.1
1,40,-1,0.524472,0.1
1,41,-1,0.547586,0.1
1,42,-1,0.577836,0.1
1,43,-1,0.614743,0.1
1,44,-1,0.657726,0.1
1,45,-1,0.706107,0.1
1,46,-1,0.759123,0.1
1,47,-1,0.815938,0.1
1,48,-1,0.875655,0.1
1,49,-1,0.937333,0.1
1,0,0,1.54907e-165,0
1,0,1,2.04169e-119,0.111905
1,0,2,7.85034e-106,0.145818
1,0,3,1.10366e-66,0.257724
1,1,0,2.66311e-167,0
1,1,1,1.08285e-120,0.111905
1,1,2,5.71478e-107,0.145818
1,1,3,2.10542e-67,0.257724
1,2,0,3.36335e-169,0
1,2,1,4.52053e-122,0.111905
1,2,2,3.34378e-108,0.145818
1,2,3,3.45897e-68,0.257724
1,3,0,3.15124e-171,0
1,3,1,1.49678e-123,0.111905
1,3,2,1.5835e-109,0.145818
1,3,3,4.91724e-69,0.257724
1,4,0,2.22239e-173,0
1,4,1,3.9753e-125,0.111905
1,4,2,6.13209e-111,0.145818
1,4,3,6.09137e-70,0.257724
1,5,0,1.20237e-175,0
1,5,1,8.59455e-127,0.111905
1,5,2,1.96811e-112,0.145818
1,5,3,6.6363e-71,0.257724
1,6,0,5.10734e-178,0
1,6,1,1.54004e-128,0.111905
1,6,2,5.32195e-114,0.145818
1,6,3,6.4303e-72,0.257724
1,7,0,1.74991e-180,0
1,7,1,2.33558e-130,0.111905
1,7,2,1.23588e-115,0.145818
1,7,3,5.61449e-73,0.257724
1,8,0,4.98533e-183,0
1,8,1,3.06937e-132,0.111905
1,8,2,2.51833e-117,0.145818
1,8,3,4.48286e-74,0.257724
1,9,0,1.22092e-185,0
1,9,1,3.58691e-134,0.111905
1,9,2,4.61018e-119,0.145818
1,9,3,3.32638e-75,0.257724
1,10,0,2.6637e-188,0
1,10,1,3.83206e-136,0.111905
1,10,2,7.77621e-121,0.145818
1,10,3,2.33382e-76,0.257724
1,11,0,5.37498e-191,0
1,11,1,3.85322e-138,0.111905
1,11,2,1.24108e-122,0.145818
1,11,3,1.57664e-77,0.257724
1,12,0,1.04275e-193,0
1,12,1,3.75796e-140,0.111905
1,12,2,1.92631e-124,0.145818
1,12,3,1.045e-78,0.257724
1,13,0,2.02293e-196,0
1,13,1,3.66505e-142,0.111905
1,13,2,2.98986e-126,0.145818
1,13,3,6.9263e-80,0.257724
1,14,0,4.08198e-199,0
1,14,1,3.6853e-144,0.111905
1,14,2,4.7718e-128,0.145818
1,14,3,4.67914e-81,0.257724
1,15,0,8.90575e-202,0
1,15,1,3.93717e-146,0.111905
1,15,2,8.04884e-130,0.145818
1,15,3,3.28293e-82,0.257724
1,16,0,2.18104e-204,0
1,16,1,4.60103e-148,0.111905
1,16,2,1.47346e-131,0.145818
1,16,3,2.43601e-83,0.257724
1,17,0,6.21357e-207,0
1,17,1,6.04659e-150,0.111905
1,17,2,3.00244e-133,0.145818
1,17,3,1.94502e-84,0.257724
1,18,0,2.12894e-209,0
1,18,1,9.17007e-152,0.111905
1,18,2,6.97235e-135,0.145818
1,18,3,1.69825e-85,0.257724
1,19,0,9.04317e-212,0
1,19,1,1.64317e-153,0.111905
1,19,2,1.88539e-136,0.145818
1,19,3,1.64554e-86,0.257724
1,20,0,4.89257e-214,0
1,20,1,3.55251e-155,0.111905
1,20,2,6.05121e-138,0.145818
1,20,3,1.79274e-87,0.257724
1,21,0,3.45044e-216,0
1,21,1,9.43508e-157,0.111905
1,21,2,2.34332e-139,0.145818
1,21,3,2.22081e-88,0.257724
1,22,0,3.23284e-218,0
1,22,1,3.12403e-158,0.111905
1,22,2,1.10972e-140,0.145818
1,22,3,3.15708e-89,0.257724
1,23,0,4.0829e-220,0
1,23,1,1.30418e-159,0.111905
1,23,2,6.49308e-142,0.145818
1,23,3,5.18674e-90,0.257724
1,24,0,7.01916e-222,0
1,24,1,6.91697e-161,0.111905
1,24,2,4.72674e-143,0.145818
1,24,3,9.89463e-91,0.257724
1,25,0,1.65075e-223,0
1,25,1,4.67862e-162,0.111905
1,25,2,4.29602e-144,0.145818
1,25,3,2.19706e-91,0.257724
1,26,0,5.31075e-225,0
1,26,1,4.03592e-163,0.111905
1,26,2,4.87488e-145,0.145818
1,26,3,5.67836e-92,0.257724
1,27,0,2.32575e-226,0
1,27,1,4.42307e-164,0.111905
1,27,2,6.88232e-146,0.145818
1,27,3,1.70412e-92,0.257724
1,28,0,1.37292e-227,0
1,28,1,6.11164e-165,0.111905
1,28,2,1.2005e-146,0.145818
1,28,3,5.91034e-93,0.257724
1,29,0,1.07671e-228,0
1,29,1,1.05281e-165,0.111905
1,29,2,2.56083e-147,0.145818
1,29,3,2.35236e-93,0.257724
1,30,0,1.10071e-229,0
1,30,1,2.22793e-166,0.111905
1,30,2,6.59096e-148,0.145818
1,30,3,1.06458e-93,0.257724
1,31,0,1.4332e-230,0
1,31,1,5.68848e-167,0.111905
1,31,2,2.01342e-148,0.145818
1,31,3,5.41701e-94,0.257724
1,32,0,2.31354e-231,0
1,32,1,1.71608e-167,0.111905
1,32,2,7.16207e-149,0.145818
1,32,3,3.05891e-94,0.257724
1,33,0,4.49148e-232,0
1,33,1,5.97428e-168,0.111905
1,33,2,2.90343e-149,0.145818
1,33,3,1.88889e-94,0.257724
1,34,0,1.01435e-232,0
1,34,1,2.33893e-168,0.111905
1,34,2,1.31013e-149,0.145818
1,34,3,1.25509e-94,0.257724
1,35,0,2.57147e-233,0
1,35,1,1.00164e-168,0.111905
1,35,2,6.41613e-150,0.145818
1,35,3,8.81996e-95,0.257724
1,36,0,7.04825e-234,0
1,36,1,4.55744e-169,0.111905
1,36,2,3.32086e-150,0.145818
1,36,3,6.43706e-95,0.257724
1,37,0,2.00942e-234,0
1,37,1,2.13795e-169,0.111905
1,37,2,1.76739e-150,0.145818
1,37,3,4.78838e-95,0.257724
1,38,0,5.72876e-235,0
1,38,1,1.00293e-169,0.111905
1,38,2,9.40623e-151,0.145818
1,38,3,3.56197e-95,0.257724
1,39,0,1.57022e-235,0
1,39,1,4.56335e-170,0.111905
1,39,2,4.86848e-151,0.145818
1,39,3,2.59962e-95,0.257724
1,40,0,3.98064e-236,0
1,40,1,1.95423e-170,0.111905
1,40,2,2.38425e-151,0.145818
1,40,3,1.82684e-95,0.257724
1,41,0,8.98984e-237,0
1,41,1,7.65083e-171,0.111905
1,41,2,1.07586e-151,0.145818
1,41,3,1.21386e-95,0.257724
1,42,0,1.74528e-237,0
1,42,1,2.66352e-171,0.111905
1,42,2,4.36142e-152,0.145818
1,42,3,7.49567e-96,0.257724
1,43,0,2.81731e-238,0
1,43,1,8.03522e-172,0.111905
1,43,2,1.55142e-152,0.145818
1,43,3,4.2327e-96,0.257724
1,44,0,3.66833e-239,0
1,44,1,2.0516e-172,0.111905
1,44,2,4.73933e-153,0.145818
1,44,3,2.15376e-96,0.257724
1,45,0,3.75011e-240,0
1,45,1,4.34153e-173,0.111905
1,45,2,1.21979e-153,0.145818
1,45,3,9.74704e-97,0.257724
1,46,0,2.94101e-241,0
1,46,1,7.47887e-174,0.111905
1,46,2,2.60198e-154,0.145818
1,46,3,3.8794e-97,0.257724
1,47,0,1.73612e-242,0
1,47,1,1.0334e-174,0.111905
1,47,2,4.5387e-155,0.145818
1,47,3,1.34548e-97,0.257724
1,48,0,7.60302e-244,0
1,48,1,1.13253e-175,0.111905
1,48,2,6.4077e-156,0.145818
1,48,3,4.03789e-98,0.257724
1,49,0,2.44602e-245,0
1,49,1,9.76959e-177,0.111905
1,49,2,7.27109e-157,0.145818
1,49,3,1.0436e-98,0.257724
2,0,-1,1,0.1
2,1,-1,1.06267,0.1
2,2,-1,1.12434,0.1
2,3,-1,1.18406,0.1
2,4,-1,1.24088,0.1
2,5,-1,1.29389,0.1
2,6,-1,1.34227,0.1
2,7,-1,1.38526,0.1
2,8,-1,1.42216,0.1
2,9,-1,1.45241,0.1
2,10,-1,1.47553,0.1
2,11,-1,1.49114,0.1
2,12,-1,1.49901,0.1
2,13,-1,1.49901,0.1
2,14,-1,1.49114,0.1
2,15,-1,1.47553,0.1
2,16,-1,1.45241,0.1
2,17,-1,1.42216,0.1
2,18,-1,1.38526,0.1
2,19,-1,1.34227,0.1
2,20,-1,1.29389,0.1
2,21,-1,1.24088,0.1
2,22,-1,1.18406,0.1
2,23,-1,1.12434,0.1
2,24,-1,1.06267,0.1
2,25,-1,1,0.1
2,26,-1,0.937333,0.1
2,27,-1,0.875655,0.1
2,28,-1,0.815938,0.1
2,29,-1,0.759123,0.1
2,30,-1,0.706107,0.1
2,31,-1,0.657726,0.1
2,32,-1,0.614743,0.1
2,33,-1,0.577836,0.1
2,34,-1,0.547586,0.1
2,35,-1,0.524472,0.1
2,36,-1,0.508856,0.1
2,37,-1,0.500987,0.1
2,38,-1,0.500987,0.1
2,39,-1,0.508856,0.1
2,40,-1,0.524472,0.1
2,41,-1,0.547586,0.1
2,42,-1,0.577836,0.1
2,43,-1,0.614743,0.1
2,44,-1,0.657726,0.1
2,45,-1,0.706107,0.1
2,46,-1,0.759123,0.1
2,47,-1,0.815938,0.1
2,48,-1,0.875655,0.1
2,49,-1,0.937333,0.1
2,0,0,5.1395e-84,0
2,0,1,1.6851e-63,0.0977911
2,0,2,1.88187e-55,0.13849
2,0,3,1.42462e-37,0.236281
2,1,0,8.83564e-86,0
2,1,1,7.80717e-65,0.0977911
2,1,2,1.28057e-56,0.13849
2,1,3,2.28164e-38,0.236281
2,2,0,1.11589e-87,0
2,2,1,2.82243e-66,0.0977911
2,2,2,6.97238e-58,0.13849
2,2,3,3.10565e-39,0.236281
2,3,0,1.04552e-89,0
2,3,1,8.02489e-68,0.0977911
2,3,2,3.05915e-59,0.13849
2,3,3,3.61129e-40,0.236281
2,4,0,7.37343e-92,0
2,4,1,1.81557e-69,0.0977911
2,4,2,1.093e-60,0.13849
2,4,3,3.61495e-41,0.236281
2,5,0,3.9892e-94,0
2,5,1,3.31881e-71,0.0977911
2,5,2,3.22407e-62,0.13849
2,5,3,3.14646e-42,0.236281
2,6,0,1.69451e-96,0
2,6,1,4.9939e-73,0.0977911
2,6,2,7.98418e-64,0.13849
2,6,3,2.41063e-43,0.236281
2,7,0,5.80585e-99,0
2,7,1,6.32144e-75,0.0977911
2,7,2,1.69267e-65,0.13849
2,7,3,1.64895e-44,0.236281
2,8,0,1.65403e-101,0
2,8,1,6.898e-77,0.0977911
2,8,2,3.14027e-67,0.13849
2,8,3,1.02333e-45,0.236281
2,9,0,4.05075e-104,0
2,9,1,6.66487e-79,0.0977911
2,9,2,5.2224e-69,0.13849
2,9,3,5.8638e-47,0.236281
2,10,0,8.83762e-107,0
2,10,1,5.86792e-81,0.0977911
2,10,2,7.98882e-71,0.13849
2,10,3,3.16132e-48,0.236281
2,11,0,1.78331e-109,0
2,11,1,4.85177e-83,0.0977911
2,11,2,1.15499e-72,0.13849
2,11,3,1.63558e-49,0.236281
2,12,0,3.45962e-112,0
2,12,1,3.88659e-85,0.0977911
2,12,2,1.623e-74,0.13849
2,12,3,8.28827e-51,0.236281
2,13,0,6.71166e-115,0
2,13,1,3.11343e-87,0.0977911
2,13,2,2.28066e-76,0.13849
2,13,3,4.20005e-52,0.236281
2,14,0,1.35432e-117,0
2,14,1,2.57427e-89,0.0977911
2,14,2,3.29729e-78,0.13849
2,14,3,2.173e-53,0.236281
2,15,0,2.95474e-120,0
2,15,1,2.26645e-91,0.0977911
2,15,2,5.04393e-80,0.13849
2,15,3,1.17152e-54,0.236281
2,16,0,7.23623e-123,0
2,16,1,2.18985e-93,0.0977911
2,16,2,8.38827e-82,0.13849
2,16,3,6.71291e-56,0.236281
2,17,0,2.06153e-125,0
2,17,1,2.38958e-95,0.0977911
2,17,2,1.55621e-83,0.13849
2,17,3,4.166e-57,0.236281
2,18,0,7.06337e-128,0
2,18,1,3.02481e-97,0.0977911
2,18,2,3.2992e-85,0.13849
2,18,3,2.84969e-58,0.236281
2,19,0,3.00034e-130,0
2,19,1,4.55152e-99,0.0977911
2,19,2,8.17023e-87,0.13849
2,19,3,2.18326e-59,0.236281
2,20,0,1.62325e-132,0
2,20,1,8.32002e-101,0.0977911
2,20,2,2.41001e-88,0.13849
2,20,3,1.90031e-60,0.236281
2,21,0,1.14479e-134,0
2,21,1,1.88234e-102,0.0977911
2,21,2,8.6107e-90,0.13849
2,21,3,1.90224e-61,0.236281
2,22,0,1.07259e-136,0
2,22,1,5.35199e-104,0.0977911
2,22,2,3.77797e-91,0.13849
2,22,3,2.21195e-62,0.236281
2,23,0,1.35462e-138,0
2,23,1,1.93484e-105,0.0977911
2,23,2,2.05701e-92,0.13849
2,23,3,3.01079e-63,0.236281
2,24,0,2.32881e-140,0
2,24,1,8.9642e-107,0.0977911
2,24,2,1.39975e-93,0.13849
2,24,3,4.822e-64,0.236281
2,25,0,5.47685e-142,0
2,25,1,5.34371e-108,0.0977911
2,25,2,1.19468e-94,0.13849
2,25,3,9.11061e-65,0.236281
2,26,0,1.762e-143,0
2,26,1,4.09863e-109,0.0977911
2,26,2,1.27891e-95,0.13849
2,26,3,2.03068e-65,0.236281
2,27,0,7.71636e-145,0
2,27,1,4.02876e-110,0.0977911
2,27,2,1.71106e-96,0.13849
2,27,3,5.32568e-66,0.236281
2,28,0,4.55506e-146,0
2,28,1,5.03521e-111,0.0977911
2,28,2,2.84084e-97,0.13849
2,28,3,1.63495e-66,0.236281
2,29,0,3.5723e-147,0
2,29,1,7.90871e-112,0.0977911
2,29,2,5.79202e-98,0.13849
2,29,3,5.83049e-67,0.236281
2,30,0,3.65193e-148,0
2,30,1,1.53745e-112,0.0977911
2,30,2,1.43037e-98,0.13849
2,30,3,2.39125e-67,0.236281
2,31,0,4.75506e-149,0
2,31,1,3.63082e-113,0.0977911
2,31,2,4.20751e-99,0.13849
2,31,3,1.11419e-67,0.236281
2,32,0,7.67584e-150,0
2,32,1,1.01927e-113,0.0977911
2,32,2,1.44573e-99,0.13849
2,32,3,5.81459e-68,0.236281
2,33,0,1.49018e-150,0
2,33,1,3.31929e-114,0.0977911
2,33,2,5.67667e-100,0.13849
2,33,3,3.34465e-68,0.236281
2,34,0,3.36541e-151,0
2,34,1,1.22079e-114,0.0977911
2,34,2,2.48653e-100,0.13849
2,34,3,2.08367e-68,0.236281
2,35,0,8.5316e-152,0
2,35,1,4.92731e-115,0.0977911
2,35,2,1.18409e-100,0.13849
2,35,3,1.37968e-68,0.236281
2,36,0,2.33846e-152,0
2,36,1,2.11766e-115,0.0977911
2,36,2,5.96608e-101,0.13849
2,36,3,9.51951e-69,0.236281
2,37,0,6.66684e-153,0
2,37,1,9.39398e-116,0.0977911
2,37,2,3.09279e-101,0.13849
2,37,3,6.706e-69,0.236281
2,38,0,1.90068e-153,0
2,38,1,4.16718e-116,0.0977911
2,38,2,1.60329e-101,0.13849
2,38,3,4.72403e-69,0.236281
2,39,0,5.20967e-154,0
2,39,1,1.79097e-116,0.0977911
2,39,2,8.07829e-102,0.13849
2,39,3,3.25948e-69,0.236281
2,40,0,1.32069e-154,0
2,40,1,7.22869e-117,0.0977911
2,40,2,3.84688e-102,0.13849
2,40,3,2.15824e-69,0.236281
2,41,0,2.98265e-155,0
2,41,1,2.6586e-117,0.0977911
2,41,2,1.68503e-102,0.13849
2,41,3,1.34455e-69,0.236281
2,42,0,5.79048e-156,0
2,42,1,8.65781e-118,0.0977911
2,42,2,6.6163e-103,0.13849
2,42,3,7.73407e-70,0.236281
2,43,0,9.34726e-157,0
2,43,1,2.43049e-118,0.0977911
2,43,2,2.2734e-103,0.13849
2,43,3,4.03617e-70,0.236281
2,44,0,1.21708e-157,0
2,44,1,5.73983e-119,0.0977911
2,44,2,6.68735e-104,0.13849
2,44,3,1.88062e-70,0.236281
2,45,0,1.24421e-158,0
2,45,1,1.11582e-119,0.0977911
2,45,2,1.65148e-104,0.13849
2,45,3,7.71297e-71,0.236281
2,46,0,9.75767e-160,0
2,46,1,1.75259e-120,0.0977911
2,46,2,3.36709e-105,0.13849
2,46,3,2.75057e-71,0.236281
2,47,0,5.76008e-161,0
2,47,1,2.19042e-121,0.0977911
2,47,2,5.59033e-106,0.13849
2,47,3,8.44407e-72,0.236281
2,48,0,2.52252e-162,0
2,48,1,2.15308e-122,0.0977911
2,48,2,7.47933e-107,0.13849
2,48,3,2.21455e-72,0.236281
2,49,0,8.1154e-164,0
2,49,1,1.65141e-123,0.0977911
2,49,2,8.00667e-108,0.13849
2,49,3,4.93605e-73,0.236281
3,0,-1,1,0.1
3,1,-1,1.06267,0.1
3,2,-1,1.12434,0.1
3,3,-1,1.18406,0.1
3,4,-1,1.24088,0.1
3,5,-1,1.29389,0.1
3,6,-1,1.34227,0.1
3,7,-1,1.38526,0.1
3,8,-1,1.42216,0.1
3,9,-1,1.45241,0.1
3,10,-1,1.47553,0.1
3,11,-1,1.49114,0.1
3,12,-1,1.49901,0.1
3,13,-1,1.49901,0.1
3,14,-1,1.49114,0.1
3,15,-1,1.47553,0.1
3,16,-1,1.45241,0.1
3,17,-1,1.42216,0.1
3,18,-1,1.38526,0.1
3,19,-1,1.34227,0.1
3,20,-1,1.29389,0.1
3,21,-1,1.24088,0.1
3,22,-1,1.18406,0.1
3,23,-1,1.12434,0.1
3,24,-1,1.06267,0.1
3,25,-1,1,0.1
3,26,-1,0.937333,0.1
3,27,-1,0.875655,0.1
3,28,-1,0.815938,0.1
3,29,-1,0.759123,0.1
3,30,-1,0.706107,0.1
3,31,-1,0.657726,0.1
3,32,-1,0.614743,0.1
3,33,-1,0.577836,0.1
3,34,-1,0.547586,0.1
3,35,-1,0.524472,0.1
3,36,-1,0.508856,0.1
3,37,-1,0.500987,0.1
3,38,-1,0.500987,0.1
3,39,-1,0.508856,0.1
3,40,-1,0.524472,0.1
3,41,-1,0.547586,0.1
3,42,-1,0.577836,0.1
3,43,-1,0.614743,0.1
3,44,-1,0.657726,0.1
3,45,-1,0.706107,0.1
3,46,-1,0.759123,0.1
3,47,-1,0.815938,0.1
3,48,-1,0.875655,0.1
3,49,-1,0.937333,0.1
3,0,0,1.90488e-246,0
3,0,1,1.0013e-162,0.137237
3,0,2,2.26328e-146,0.166659
3,0,3,8.84967e-78,0.303896
3,1,0,3.27479e-248,0
3,1,1,6.73512e-164,0.137237
3,1,2,1.99016e-147,0.166659
3,1,3,2.42222e-78,0.303896
3,2,0,4.13588e-250,0
3,2,1,3.62206e-165,0.137237
3,2,2,1.42479e-148,0.166659
3,2,3,5.87449e-79,0.303896
3,3,0,3.87505e-252,0
3,3,1,1.5685e-166,0.137237
3,3,2,8.3591e-150,0.166659
3,3,3,1.26727e-79,0.303896
3,4,0,2.73285e-254,0
3,4,1,5.52719e-168,0.137237
3,4,2,4.05807e-151,0.166659
3,4,3,2.44556e-80,0.303896
3,5,0,1.47853e-256,0
3,5,1,1.60694e-169,0.137237
3,5,2,1.65093e-152,0.166659
3,5,3,4.2534e-81,0.303896
3,6,0,6.28043e-259,0
3,6,1,3.91988e-171,0.137237
3,6,2,5.71609e-154,0.166659
3,6,3,6.72807e-82,0.303896
3,7,0,2.15184e-261,0
3,7,1,8.1814e-173,0.137237
3,7,2,1.71492e-155,0.166659
3,7,3,9.78221e-83,0.303896
3,8,0,6.13041e-264,0
3,8,1,1.49361e-174,0.137237
3,8,2,4.54943e-157,0.166659
3,8,3,1.32297e-83,0.303896
3,9,0,1.50135e-266,0
3,9,1,2.44337e-176,0.137237
3,9,2,1.09114e-158,0.166659
3,9,3,1.68617e-84,0.303896
3,10,0,3.27552e-269,0
3,10,1,3.67557e-178,0.137237
3,10,2,2.42291e-160,0.166659
3,10,3,2.05384e-85,0.303896
3,11,0,6.60954e-272,0
3,11,1,5.22467e-180,0.137237
3,11,2,5.1073e-162,0.166659
3,11,3,2.42623e-86,0.303896
3,12,0,1.28225e-274,0
3,12,1,7.21763e-182,0.137237
3,12,2,1.0487e-163,0.166659
3,12,3,2.82225e-87,0.303896
3,13,0,2.48757e-277,0
